"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
d5c48546-a365-49de-911b-4e1d07d1473c,59693249-53f6-46d7-b7e1-97648bffe49f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+383@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Pen,"#N/A","#N/A",Bartlett,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(703) 436-5541,"#N/A","#N/A","Senior Vice President, Customer Service Delivery",Prodly,"#N/A","#N/A",false,false
d5e3e7d7-02d3-4ce7-9084-28f0968bed2d,6604099f-049c-4ee9-9ee5-ef7918fa9c81,"#N/A","#N/A","#N/A","#N/A","Tim Huval joined Humana as Senior Vice President and Chief Human Resources Officer, where he leads all aspects of human resources, including talent acquisition, inclusion and diversity, learning, succession management, engagement, compensation and benefits, health and well‐being, enterprise solutions, and business services – procurement, facilities, real estate, and safety and security.",jmanningcongagdo+541@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Kelsy,"#N/A","#N/A",Haven,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 285-5100,"#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
d6249fc0-d15b-4afb-b1fe-4f973a53182b,6cf08379-55e3-4ac3-8191-acc84bb88a9d,"#N/A","#N/A",1988-02-04,"#N/A","#N/A",jmanningcongagdo+183@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Deena,"#N/A","#N/A",Morgen,"#N/A",Brighton,USA,"#N/A","#N/A","#N/A",80601,Colorado,3401 E Bromley Ln,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(719) 568-9547,"#N/A",Ms.,Client,Prodly,"#N/A","#N/A",false,false
d671e48e-0609-4c94-9185-16be69e9105f,7ee6bcf4-4018-4761-93a0-8342292bcd8e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+488@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Jaquenette,"#N/A","#N/A",Zachary,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
d69a1ecd-3b0c-4b76-8f9d-509e02ce3aa4,96c02fb7-e0a6-4aca-8d47-db2f093cc966,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+68@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Maurene,"#N/A","#N/A",Patsy,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d6a48246-4919-4969-a827-2322f44b2ee4,f5a7d870-a17b-46ad-9022-ad5792b21b2e,"#N/A",(03) 7295 8064,"#N/A",Business Development,"#N/A",jmanningcongagdo+695@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A",(03) 7295 8064,Rasia,"#N/A","#N/A",Dylan,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,0428 239 189,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,(03) 7295 8064,"#N/A","#N/A",EVP Business Development,Prodly,"#N/A","#N/A",false,false
d7683914-ba69-4aa7-b4bb-8b98771f47fc,6aa66480-b9fe-456a-bb3f-608264d0b7ad,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+126@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Antonia,"#N/A","#N/A",Morlee,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",87 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d76a3a5a-450a-4e20-a9d7-0b2a7748d692,a7b1d37e-b279-4919-9c1c-3c188347597f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+499@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Valery,"#N/A","#N/A",Brannon,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3931,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
d78bb920-2eeb-49e3-a98c-8773a048cfb6,9ad3c3bc-0e18-4bb7-a207-292fa7c41c33,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+66@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Aime,"#N/A","#N/A",Quent,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
d7abd035-4435-4ad1-a8f1-01ca3ae7ef9a,6b17dc11-ac29-4ec0-89fe-296f47bbab68,"#N/A",(02) 7635 8392,"#N/A",Operations,"#N/A",jmanningcongagdo+689@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A",(02) 7635 8392,Silva,"#N/A","#N/A",Jammal,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0421 325 348,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 7635 8392,"#N/A","#N/A",VP of Sales,Prodly,"#N/A","#N/A",false,false
d83f683b-8e42-4368-a544-0211e46bc1aa,675a08d3-a31e-4570-a3fb-018b2eec97bd,"#N/A","#N/A",1972-11-27,"#N/A","#N/A",jmanningcongagdo+455@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Emyle,"#N/A","#N/A",Mario,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(615) 569-8526,"#N/A","#N/A","Executive Vice President, Chief Communications Officer",Prodly,"#N/A","#N/A",false,false
d8d79125-a4ad-44d2-a205-f5d05376ba86,0e73dcd4-2e50-4915-854f-7ef101a92c8c,"#N/A","#N/A","#N/A","#N/A","Gena Stern is the Chief of Staff and Director of Operations for the JPMorgan Chase Institute. Previously, Gena served as the Senior Advisor to the Chief of Staff at the Consumer Financial Protection Bureau. In that role, she provided advisory support to the Director and Chief of Staff on general management and operations of the agency, managed strategic internal communications, and lead organizational and workforce development.",jmanningcongagdo+721@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Arabella,"#N/A","#N/A",Virgil,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(920) 468-4270,"#N/A","#N/A",Chief of Staff & Director of Operations,Prodly,"#N/A","#N/A",false,false
d8efd1b0-ec9f-4e07-b7ad-8221aa4491ab,6d1c4763-8e36-4c57-8e3f-8350dcc75ee7,"#N/A","#N/A","#N/A","#N/A","Melinda Gates shapes and approves the foundation’s strategies, reviews results, and sets the overall direction of the organization.",jmanningcongagdo+598@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Jerrie,"#N/A","#N/A",Lesley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(322) 721-5689,"#N/A","#N/A",Co-Chair and Trustee,Prodly,"#N/A","#N/A",false,false
d8f22a69-46a4-473f-9514-a5d75df3facd,cc6b6ef2-906a-44df-b09e-163e566eaefd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+383@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Marcelia,"#N/A","#N/A",Bartlett,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(703) 436-5541,"#N/A","#N/A","Senior Vice President, Customer Service Delivery",Prodly,"#N/A","#N/A",false,false
d913b288-a698-489a-b057-a162d55b7a8f,911fbcfb-2bb2-4cf0-8c05-ab806ffe1684,"#N/A","#N/A",1973-05-04,"#N/A","#N/A",jmanningcongagdo+455@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Phil,"#N/A","#N/A",Mario,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(615) 569-8526,"#N/A","#N/A","Executive Vice President, Chief Communications Officer",Prodly,"#N/A","#N/A",false,false
d914b192-7c56-42e7-ad45-1815aa58aada,4be4bb49-82e7-4fcb-9cdb-2d827e3006e8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+813@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Kameko,"#N/A","#N/A",Titus,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4049,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d920e7d1-cbf3-4c81-9eb8-295ede1ae243,9897522b-ae4b-4dab-ac58-58ad021374e3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+203@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Candis,"#N/A","#N/A",Prent,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8706,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
d9b51a64-6679-447c-ab62-c63f93aa1256,f18f4ba0-9c2f-42b4-956f-3abb98f835af,"#N/A",(03) 8639 6158,"#N/A",Sales,"#N/A",jmanningcongagdo+15@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A",(03) 8639 6158,Timmie,"#N/A","#N/A",Lowell,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,0422 301 695,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,(03) 8639 6158,"#N/A","#N/A",Director of Sales,Prodly,"#N/A","#N/A",false,false
d9c62acb-ad4f-41ae-a450-0e59b91d5fe0,59ea6780-41ac-44ab-96b0-a6bb3578d9d2,"#N/A","#N/A","#N/A","#N/A","David joined AT&T in January 2012 as Senior Vice President and Assistant General Counsel. Prior to joining AT&T, he was a partner of Haynes and Boone, LLP, an Am Law 100 firm based in Dallas, Texas, where he specialized in complex litigation matters, antitrust, and government investigations, and was the Administrative Partner of the firm’s Dallas office. Prior to joining Haynes and Boone, David was Senior Law Clerk to United States District Judge Jerry Buchmeyer, then Chief Judge of the Northern District of Texas.",jmanningcongagdo+378@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Christy,"#N/A","#N/A",Lambert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(984) 398-8169,"#N/A","#N/A",SEVP & General Counsel,Prodly,"#N/A","#N/A",false,false
d9f0642d-1850-4a89-a388-a2c9a8ba83ae,fcac6c72-c753-404f-a9e7-72049eda3704,"#N/A","#N/A",1974-12-26,"#N/A","#N/A",jmanningcongagdo+476@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Mireille,"#N/A","#N/A",Giffer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
d9f6a73f-03fe-4751-9010-7d01137fc2ed,f3472f6e-88be-45ee-aa41-77c27eafba1e,"#N/A",(03) 7056 8401,"#N/A",Marketing,"#N/A",jmanningcongagdo+8@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A",(03) 7056 8401,Coleen,"#N/A","#N/A",Shea,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0423 450 122,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 7056 8401,"#N/A","#N/A",SVP of Marketing,Prodly,"#N/A","#N/A",false,false
d9ff435b-716e-40b1-90a9-fcc8c400ae46,4dbce182-7958-44bd-ad9e-96ae7319069e,"#N/A","#N/A",1978-11-28,"#N/A","#N/A",jmanningcongagdo+527@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Clementina,"#N/A","#N/A",Hollis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(223) 112-7164,"#N/A","#N/A",President and CEO,Prodly,"#N/A","#N/A",false,false
da4aa82a-ba30-45b7-b6ee-c9239f285115,e4b8e726-7adc-4f72-bbd0-daeda0789975,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+753@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Aurore,"#N/A","#N/A",Filberto,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4016,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
da74a666-2d52-4996-8f8c-43c21e21d94f,2ac3b26e-faff-4960-a5c5-76088f2c287c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+597@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Adena,"#N/A","#N/A",Ransell,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(115) 816-6063,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
da8a2222-01d9-4af6-959b-49e4fe1a9f20,59ea6780-41ac-44ab-96b0-a6bb3578d9d2,"#N/A","#N/A","#N/A","#N/A","As CEO – AT&T International, Lee leads the strategy, marketing, and operations of providing mobile services to more than 13 million consumers and businesses in Mexico and pay-TV services to more than 13 million subscribers across 11 countries and territories in Latin America and the Caribbean.",jmanningcongagdo+537@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Margi,"#N/A","#N/A",Sam,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(803) 709-7634,"#N/A","#N/A",CEO - International and Global Marketing Officer,Prodly,"#N/A","#N/A",false,false
da9ef923-0818-4787-a132-6940b72b9032,7a2b176d-079b-4baf-8f43-63162ccc6f53,"#N/A",(03) 7477 8930,"#N/A",Finance,"#N/A",jmanningcongagdo+40@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A",(03) 7477 8930,Erinn,"#N/A","#N/A",Albrecht,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0410 422 237,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7477 8930,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
daa174db-d037-4eaa-9ba8-8cab2d3c0db8,2dda2c69-d300-4249-8cbb-ee48d00b391a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+774@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Avie,"#N/A","#N/A",Kinsley,"#N/A",Miami Gardens,USA,"#N/A","#N/A","#N/A",33056,FL,347 Don Shula Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 791-2741,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
daf64047-2479-4d98-92a6-82a24e31aac2,a4dad5fa-8b64-45bb-92d3-dd4c79c0227a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+410@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Consuela,"#N/A","#N/A",Guillermo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(522) 169-8148,"#N/A","#N/A","EVP, General Counsel & Secretary",Prodly,"#N/A","#N/A",false,false
db06d521-88be-4916-bdd3-15612deb0fe4,aeac96fe-a6a0-4b4c-921f-558817b7ff0f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+58@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Ofilia,"#N/A","#N/A",Robert,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
db17c5e2-6d65-463b-8c47-77ba5d3de7e7,6eac2940-f0b5-43f1-a5e9-8ae6f6bb1bb7,"#N/A","#N/A","#N/A","#N/A","#N/A",rwoodford@cr.com.invalid,"#N/A","#N/A",Haleigh,"#N/A","#N/A",Woodford,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
db313602-9bda-4eeb-89d8-cd96b6850148,d8284540-d48a-40b6-adb6-214553e2f715,"#N/A","#N/A","#N/A","#N/A","Jessica L. Mayer is executive vice president, deputy general counsel & corporate secretary at Cardinal Health.",jmanningcongagdo+139@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Lula,"#N/A","#N/A",Bald,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(259) 569-1856,"#N/A","#N/A","EVP, Deputy General Counsel & Corporate Secretary",Prodly,"#N/A","#N/A",false,false
db438730-9daf-47d7-a9ad-1625acc148d3,120191fa-4ec4-4068-9e93-a36688ef3a11,"#N/A","#N/A","#N/A","#N/A","Michael Morrison is Senior Vice President, Marketing for Andeavor. Mr. Morrison joined Andeavor in 2016, bringing more than 30 years of experience in the downstream business to his role.",jmanningcongagdo+827@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Karrie,"#N/A","#N/A",Bryce,"#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15212,PA,100 Art Rooney Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(228) 983-3203,"#N/A","#N/A","SVP, Marketing",Prodly,"#N/A","#N/A",false,false
db7e23af-4624-46f3-a53e-e29b57f295fc,5d7836e1-6a4f-432f-b2f0-40eb52ffb4b2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+569@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Zara,"#N/A","#N/A",Daryl,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3951,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
dba891e7-22ff-45ee-93b4-3aec7e4f3b47,1744de59-13ce-44e8-bd2b-d7a49850cdb0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+586@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Averil,"#N/A","#N/A",Georas,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3968,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
dbaa603f-3334-45c3-b7f6-16d671f66f39,ee4f5ce2-d200-4615-b42f-c0d077c30906,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+634@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Bendite,"#N/A","#N/A",Burton,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
dbaff8ac-1fd6-422f-88f3-afdd4b42eef2,606df1f5-3860-4992-8e16-c6bac306ceb7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+579@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Carlynn,"#N/A","#N/A",Kevin,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3961,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
dbf4f2eb-dc33-41af-a788-9e7a7e18c62c,cfb12001-5102-4728-820a-a215a5dca5ec,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+244@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Natalina,"#N/A","#N/A",Craggy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1489,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
dcad2d4f-e7e0-4c27-a4c3-2bcb659a4265,81201a6a-3168-4348-a754-b15a6caf58fe,"#N/A",(02) 7084 6511,"#N/A",Business Development,"#N/A",jmanningcongagdo+840@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A",(02) 7084 6511,Ilyssa,"#N/A","#N/A",Errick,"#N/A",Canley Vale,Australia,"#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,0425 431 725,Canley Vale,Australia,"#N/A","#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,(02) 7084 6511,"#N/A","#N/A",Director of Business Development,Prodly,"#N/A","#N/A",false,false
dcbde0f7-512e-4ff1-affe-678e91b02a7c,22f2c6fb-466c-4aa4-9655-fdf281da0084,"#N/A",(02) 7084 6511,"#N/A",Business Development,"#N/A",jmanningcongagdo+840@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A",(02) 7084 6511,Lacey,"#N/A","#N/A",Errick,"#N/A",Canley Vale,Australia,"#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,0425 431 725,Canley Vale,Australia,"#N/A","#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,(02) 7084 6511,"#N/A","#N/A",Director of Business Development,Prodly,"#N/A","#N/A",false,false
dcda1006-5f23-4d2d-878c-569ad2de1d67,4c77cd8f-7843-4a58-b479-1d50c4a12e5a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+756@gmail.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Catherine,"#N/A","#N/A",Romeo,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4019,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
dcdf01c7-de33-4a16-a41e-5adcfde3af13,9edc92b7-2994-4d31-adfb-d6f767da0401,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+548@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Cyndy,"#N/A","#N/A",Delaney,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
ddc0bd75-0622-4f82-a43f-b2228b8c694b,a5bbff42-10b8-4a7f-a465-99d8e469aae9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+19@gmail.com.invalid.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Karia,"#N/A","#N/A",Nick,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4077,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
ddc3c64a-0821-48ec-a06b-3412afb6e62d,04925b89-d94c-4d0c-8d61-0fc5b7c08f7e,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com.invalid.invalid.invalid.invalid.invalid,"#N/A","#N/A",Quintina,"#N/A","#N/A",Minor,"#N/A",Toronto,Canada,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,"#N/A",Toronto,Canada,"#N/A","#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,(415) 555-1212,"#N/A","#N/A",President,"#N/A","#N/A","#N/A",false,false
